MeanTemperatureC,MeanDewPointC,MeanHumidity,MeanSeaLevelPressurehPa,MeanVisibilityKm,MeanWindSpeedKmh,MaxGustSpeedKmh,Precipitationmm,CloudCover,Events
12,3,57,1010,10,21,45,0.0,3,1
13,4,53,1017,10,19,42,0.0,4,0
14,8,66,1022,10,6,52,0.0,3,0
16,8,59,1027,10,5,39,0.0,5,0
18,7,51,1027,10,8,34,0.0,2,1
19,6,48,1023,10,5,47,0.0,3,0
19,7,50,1020,10,6,40,0.0,6,0
18,4,45,1014,10,13,48,0.0,3,0
12,2,45,1010,10,13,52,0.0,1,1
13,-1,40,1009,10,16,45,0.0,1,1
12,-1,42,1013,10,6,48,0.0,1,0
16,3,48,1018,10,5,52,0.0,3,0
18,5,43,1020,10,6,26,0.0,6,0
19,7,47,1019,10,6,39,0.0,4,0
20,8,50,1019,10,8,29,0.0,2,0
20,8,48,1016,10,5,45,0.0,5,0
18,8,51,1013,10,8,45,0.0,5,0
14,12,89,1012,9,8,42,0.0,6,0
14,11,80,1008,9,6,47,0.0,6,0
11,9,87,1007,9,6,47,0.0,6,0
16,7,63,1011,10,14,45,0.0,4,0
14,7,62,1015,10,8,29,0.0,3,1
16,9,73,1014,10,8,52,0.0,5,0
16,8,68,1013,10,13,64,0.0,5,0
14,6,56,1012,10,18,50,0.0,4,1
16,10,74,1009,9,8,58,0.0,5,0
16,9,65,1009,10,6,53,0.0,4,0
13,7,69,1009,10,8,37,0.0,4,0
12,6,67,1010,10,6,42,0.0,3,0
13,6,57,1013,10,6,45,0.0,2,0
14,9,71,1014,10,6,39,0.0,4,0
17,10,69,1015,9,6,42,0.0,4,1
16,12,81,1011,9,18,52,0.0,6,0
14,8,71,1008,10,13,58,0.0,5,0
12,8,75,1007,10,6,45,0.0,5,1
13,7,65,1008,10,10,48,0.0,2,0
13,7,65,1006,10,8,48,0.0,4,0
13,8,70,1010,10,8,35,0.0,5,0
17,8,59,1013,10,18,55,0.0,4,0
15,9,70,1013,10,6,52,0.0,4,0
16,10,76,1012,10,8,60,0.0,4,1
14,11,82,1014,10,5,35,0.0,4,0
17,11,74,1016,10,6,40,0.0,4,0
18,8,58,1019,10,6,29,0.0,2,0
18,7,51,1018,10,8,27,0.0,3,0
19,11,61,1016,10,6,37,0.0,5,0
18,6,52,1019,10,10,35,0.0,1,0
18,4,45,1019,10,14,29,0.0,4,1
16,4,50,1017,10,18,34,0.0,5,0
13,10,81,1018,10,10,45,0.0,6,0
16,10,70,1019,10,10,53,0.0,4,0
17,12,73,1020,10,8,34,0.0,4,0
19,9,58,1020,10,8,42,0.0,3,0
19,8,50,1017,10,8,42,0.0,4,1
21,7,45,1016,10,6,39,0.0,6,0
21,7,40,1013,10,10,37,0.0,4,0
19,12,66,1008,9,14,53,0.0,3,0
19,10,61,1014,10,6,29,0.0,3,0
21,8,48,1019,10,8,40,0.0,1,1
22,9,45,1019,10,6,32,0.0,1,1
24,8,40,1020,10,8,39,0.0,1,0
26,10,39,1019,10,8,34,0.0,2,1
26,7,29,1017,10,11,32,0.0,1,1
24,9,36,1016,10,10,55,0.0,6,1
23,14,63,1017,10,11,48,0.0,4,1
24,13,50,1018,10,5,58,0.0,1,0
27,12,43,1019,10,8,39,0.0,1,1
28,12,41,1020,10,10,35,0.0,1,0
27,10,37,1020,10,6,47,0.0,1,0
28,10,36,1018,10,8,48,0.0,1,1
27,9,35,1017,10,8,34,0.0,2,1
27,6,31,1015,10,8,58,0.0,1,0
22,7,35,1013,10,13,64,0.0,6,0
21,3,33,1015,10,8,29,0.0,1,1
22,3,31,1017,10,10,42,0.0,6,0
24,9,35,1016,10,10,52,0.0,1,0
25,7,34,1013,8,16,52,0.0,3,0
21,3,31,1015,10,8,37,0.0,7,1
22,2,29,1018,10,8,37,0.0,1,1
24,4,30,1019,10,10,40,0.0,1,0
24,2,25,1017,9,8,58,0.0,5,0
23,7,34,1015,10,10,48,0.0,1,0
21,9,52,1013,10,10,55,0.0,2,0
20,5,42,1017,10,13,42,0.0,6,0
22,6,36,1021,10,10,64,0.0,1,0
23,8,39,1025,10,8,35,0.0,2,1
23,10,44,1023,10,8,48,0.0,4,1
23,9,41,1018,10,5,39,0.0,2,0
26,7,33,1017,10,6,26,0.0,1,0
29,9,32,1016,10,8,40,0.0,1,0
28,8,29,1016,10,13,50,0.0,1,0
28,9,32,1018,10,10,35,0.0,1,0
26,2,22,1021,10,11,27,0.0,2,1
28,6,26,1017,10,8,37,0.0,1,1
27,1,19,1014,10,14,58,0.0,1,0
23,7,31,1014,10,10,48,0.0,2,1
26,10,38,1015,10,8,39,0.0,1,0
24,6,31,1016,10,8,42,0.0,1,1
26,5,28,1015,10,14,63,0.0,1,0
24,3,25,1015,10,10,50,0.0,1,0
24,2,25,1017,26,10,55,0.0,1,1
24,3,25,1017,10,8,53,0.0,4,0
26,8,32,1018,10,8,34,0.0,1,0
27,4,23,1021,10,8,37,0.0,1,1
28,8,29,1019,10,8,32,0.0,1,0
29,8,28,1016,10,10,35,0.0,1,1
29,7,26,1015,10,8,50,0.0,2,0
27,4,25,1014,10,10,61,0.0,3,0
27,2,19,1013,10,14,39,0.0,6,0
24,4,30,1016,10,8,34,0.0,1,1
24,9,37,1017,10,10,29,0.0,1,1
27,4,24,1013,10,10,47,0.0,1,0
26,7,30,1009,10,13,58,0.0,5,0
24,11,44,1010,10,23,66,0.0,2,0
22,2,27,1015,30,8,32,0.0,4,0
22,3,30,1015,10,10,52,0.0,6,0
19,-1,29,1020,10,13,39,0.0,1,0
20,2,31,1013,10,6,45,0.0,3,1
21,6,40,1014,10,10,39,0.0,1,0
22,3,30,1015,26,6,42,0.0,2,0
22,2,26,1015,10,10,50,0.0,1,0
23,4,34,1018,10,6,35,0.0,6,0
24,3,28,1018,10,8,45,0.0,3,0
24,7,34,1017,10,10,45,0.0,3,0
23,10,47,1016,10,10,35,0.0,3,0
23,6,33,1016,10,6,42,0.0,2,0
23,3,28,1017,10,5,39,0.0,1,0
26,9,39,1019,10,6,37,0.0,2,1
26,12,43,1019,10,13,72,0.0,2,1
26,9,39,1019,10,6,29,0.0,1,0
26,7,33,1017,10,10,42,0.0,1,0
24,8,36,1016,10,16,45,0.0,2,0
21,7,39,1018,10,6,23,0.0,2,0
22,7,39,1019,10,6,42,0.0,1,1
22,6,34,1016,10,8,53,0.0,3,1
21,5,34,1013,10,13,52,0.0,2,0
21,7,39,1011,10,16,63,0.0,2,1
20,9,51,1011,10,19,71,0.0,3,0
18,10,61,1013,9,16,37,0.0,4,0
18,6,49,1016,10,6,27,0.0,1,0
22,11,51,1015,10,11,50,0.0,3,0
23,14,58,1015,10,11,29,0.0,3,0
21,13,68,1017,9,10,40,0.0,3,1
21,11,54,1015,10,10,61,0.0,2,1
16,1,38,1018,10,13,42,0.0,2,1
16,2,42,1020,10,6,34,0.0,4,0
17,1,40,1020,12,10,27,0.0,5,1
18,1,32,1017,10,5,26,0.0,2,0
19,1,30,1014,10,5,35,0.0,1,1
20,4,38,1014,10,6,35,0.0,1,0
20,6,42,1017,10,8,47,0.0,5,0
20,6,41,1021,10,8,24,0.0,2,0
20,8,47,1020,10,5,34,0.0,1,0
19,11,62,1015,10,5,52,0.0,4,0
18,14,80,1012,9,8,45,0.0,5,1
18,12,73,1012,10,5,52,0.0,4,1
16,6,51,1016,10,8,35,0.0,2,1
16,5,52,1021,10,10,55,0.0,1,0
16,3,47,1022,10,10,32,0.0,1,0
17,7,56,1022,10,6,37,0.0,5,0
14,8,65,1023,10,5,39,0.0,5,0
16,6,55,1021,10,3,39,0.0,3,1
16,5,50,1019,10,6,29,0.0,1,0
16,3,45,1017,10,5,37,0.0,4,1
16,3,46,1015,10,6,50,0.0,1,0
13,0,43,1019,10,13,48,0.0,1,1
10,-1,49,1024,11,5,47,0.0,2,0
12,-1,45,1021,17,6,60,0.0,3,1
13,-2,41,1021,31,6,42,0.0,1,0
11,3,60,1020,9,5,40,0.0,6,0
12,7,76,1020,7,6,37,0.0,4,1
12,2,53,1023,10,13,45,0.0,2,0
17,7,53,1026,10,16,47,0.0,4,0
17,9,63,1023,10,13,52,0.0,5,0
17,13,83,1024,8,14,42,0.0,6,1
16,12,79,1024,10,3,27,0.0,6,1
17,11,73,1023,10,5,35,0.0,4,0
16,10,73,1024,10,5,42,0.0,1,1
16,9,69,1022,10,5,32,0.0,2,1
16,10,72,1018,10,5,34,0.0,4,0
13,11,85,1017,10,3,47,0.0,5,0
17,12,81,1020,10,3,52,0.0,4,0
16,12,80,1021,10,5,45,0.0,4,0
17,12,80,1016,10,3,48,0.0,5,0
11,6,77,1016,9,14,50,0.0,6,1
11,2,58,1022,10,11,39,0.0,5,1
10,4,69,1022,10,8,37,0.0,2,1
13,5,60,1027,10,6,55,0.0,1,1
13,5,64,1027,10,3,50,0.0,1,0
12,7,71,1017,10,5,35,0.0,6,0
9,6,86,1007,9,16,66,0.0,7,0
6,-1,66,1011,10,16,52,0.0,3,1
6,3,79,1006,10,16,55,0.0,5,0
8,7,91,996,9,11,37,0.0,5,0
7,4,82,1003,10,10,40,0.0,5,0
8,2,69,1006,10,10,40,0.0,6,0
6,3,80,1012,10,6,40,0.0,5,0
7,4,80,1012,10,6,35,0.0,4,0
9,4,78,1017,9,5,24,0.0,4,0
8,3,76,1021,10,5,40,0.0,2,0
7,4,86,1020,10,5,58,0.0,5,0
10,7,82,1023,9,3,37,0.0,5,1
8,4,83,1029,9,3,26,0.0,1,1
9,5,80,1027,7,5,27,0.0,4,1
8,6,86,1022,7,5,27,0.0,2,0
8,3,74,1021,7,3,58,0.0,2,1
9,1,58,1025,10,16,45,0.0,1,1
8,1,61,1025,10,13,52,0.0,1,1
9,2,69,1026,15,8,32,0.0,6,0
9,3,71,1027,10,8,37,0.0,4,0
10,1,64,1027,10,5,34,0.0,4,1
4,2,75,1020,10,5,50,0.0,1,0
9,2,64,1020,10,11,40,0.0,1,0
7,2,70,1024,10,8,37,0.0,1,0
8,2,74,1025,17,6,26,0.0,4,0
13,5,59,1020,10,18,60,0.0,2,1
9,3,61,1017,10,18,34,0.0,1,0
8,2,62,1005,10,23,69,0.0,3,0
3,-2,70,1011,10,10,50,0.0,2,0
3,-5,57,1020,10,13,47,0.0,2,1
2,-5,66,1019,8,8,55,0.0,2,0
0,-3,76,1008,9,8,52,0.0,5,0
6,2,79,997,10,23,64,0.0,4,0
4,-1,69,1002,10,18,48,0.0,4,0
3,-1,73,1008,10,13,40,0.0,4,0
4,-3,64,1018,10,11,26,0.0,2,0
3,1,75,1015,9,13,58,0.0,3,1
4,4,92,1014,5,8,50,0.0,5,1
13,6,68,1013,10,27,63,0.0,4,0
6,6,84,1020,8,13,34,0.0,6,0
10,9,96,1019,7,10,24,0.0,6,0
10,9,96,1018,9,8,64,0.0,6,0
7,5,86,1015,9,10,53,0.0,5,0
4,-3,59,1016,10,19,60,0.0,2,0
3,-2,63,1017,10,10,42,0.0,2,0
4,1,84,1017,9,5,34,0.0,4,0
2,1,94,1009,5,8,47,0.0,5,1
3,-2,69,999,10,18,48,0.0,3,0
3,-2,74,1009,10,6,32,0.0,1,1
6,-1,61,1012,22,14,47,0.0,1,0
6,0,71,1018,10,8,39,0.0,3,1
6,1,72,1023,10,5,26,0.0,1,1
6,1,76,1029,10,6,55,0.0,6,1
7,1,79,1032,10,8,48,0.0,5,0
8,1,73,1032,8,2,40,0.0,5,0
7,-2,63,1030,24,5,40,0.0,3,0
6,-3,68,1027,10,3,53,0.0,1,1
6,-3,66,1026,10,5,24,0.0,6,0
3,-3,69,1019,10,5,24,0.0,2,0
2,-3,75,1013,10,5,34,0.0,4,0
4,-1,70,1012,10,8,69,0.0,4,1
6,1,73,1014,10,6,39,0.0,5,0
8,5,85,1021,10,3,58,0.0,5,0
10,6,86,1024,9,2,32,0.0,4,0
8,5,83,1022,10,3,55,0.0,5,0
8,6,84,1021,10,2,47,0.0,5,1
8,6,86,1019,9,2,63,0.0,5,1
7,7,97,1014,6,3,27,0.0,6,0
6,1,71,1017,10,10,45,0.0,2,1
2,1,92,1016,7,3,52,0.0,5,1
2,-3,74,1012,10,10,35,0.0,3,1
1,-8,56,1014,10,13,37,0.0,6,1
-2,-7,66,1016,10,5,47,0.0,2,0
-1,-2,91,1017,5,6,34,0.0,6,1
-2,-4,91,1020,4,5,63,0.0,6,1
-1,-4,80,1029,8,11,42,0.0,7,1
-2,-6,80,1028,6,3,52,0.0,1,0
-1,-2,90,1021,4,3,23,0.0,6,1
0,0,99,1021,1,3,45,0.0,7,1
3,1,88,1017,7,3,47,0.0,6,1
3,-1,80,1020,7,3,34,0.0,1,1
4,-1,80,1024,10,5,35,0.0,3,0
3,1,88,1023,6,3,103,0.0,5,0
8,8,91,1011,7,14,69,0.0,6,1
4,-2,61,1005,10,18,52,0.0,2,0
2,-4,62,1015,10,10,71,0.0,1,1
7,6,87,1013,9,19,60,0.0,4,0
13,10,82,1008,10,37,77,0.0,6,1
9,1,54,1008,10,39,82,0.0,4,0
6,1,73,1003,10,16,52,0.0,4,0
6,-2,60,1009,10,24,61,0.0,2,1
8,2,61,1017,10,21,53,0.0,3,0
10,7,82,1017,10,13,42,0.0,2,0
13,9,86,1016,10,21,48,0.0,3,0
10,7,83,1012,8,8,27,0.0,4,1
8,3,68,1005,10,13,45,0.0,4,0
3,2,91,994,7,10,58,0.0,7,1
4,4,92,990,9,6,40,0.0,5,0
4,3,86,1000,9,8,66,0.0,5,1
7,4,86,998,9,18,64,0.0,5,1
6,3,85,997,10,11,40,0.0,4,0
3,0,77,996,10,18,39,0.0,4,0
3,-4,59,1004,10,14,52,0.0,2,0
6,0,65,1013,10,14,52,0.0,2,0
10,7,79,1018,10,24,61,0.0,4,0
9,2,57,1021,10,23,50,0.0,3,0
6,-1,64,1025,10,6,37,0.0,1,0
7,2,64,1022,10,11,50,0.0,1,1
7,-2,60,1020,10,5,47,0.0,4,0
7,-2,60,1018,10,6,50,0.0,1,0
7,0,64,1020,10,6,27,0.0,1,0
6,0,72,1021,10,5,37,0.0,1,0
6,-3,59,1023,10,5,26,0.0,4,0
7,-1,62,1020,10,5,42,0.0,5,1
8,-2,55,1019,9,3,27,0.0,1,0
7,1,70,1023,10,6,37,0.0,4,1
8,1,66,1027,8,6,61,0.0,4,1
8,-3,49,1028,9,6,29,0.0,4,1
9,0,61,1020,10,5,45,0.0,1,0
9,1,59,1016,10,5,23,0.0,5,0
9,3,70,1023,8,5,39,0.0,4,1
9,3,69,1025,7,5,27,0.0,1,0
9,0,61,1019,10,5,23,0.0,3,0
7,2,69,1012,10,6,80,0.0,2,0
8,5,82,1012,8,8,55,0.0,4,1
8,4,78,1016,9,6,34,0.0,4,1
8,5,82,1014,10,10,35,0.0,6,0
9,3,73,1001,10,23,84,0.0,5,0
7,0,65,1000,10,26,74,0.0,4,0
8,2,63,1010,10,13,45,0.0,3,0
11,4,59,1017,10,8,53,0.0,2,1
11,4,65,1019,10,5,34,0.0,5,0
13,1,52,1021,10,8,23,0.0,4,1
10,1,57,1023,31,6,32,0.0,6,0
12,-1,47,1023,10,5,24,0.0,4,1
12,1,51,1023,10,6,48,0.0,4,0
13,3,53,1023,10,5,40,0.0,6,1
14,3,55,1021,10,5,24,0.0,3,0
16,3,44,1022,10,6,48,0.0,1,0
14,3,52,1022,10,5,42,0.0,4,0
11,1,50,1026,7,5,34,0.0,5,0
11,-1,50,1023,31,6,60,0.0,4,0
11,0,49,1018,9,5,21,0.0,1,0
14,-1,44,1017,10,6,48,0.0,4,1
11,-5,33,1018,9,6,53,0.0,3,1
11,-3,37,1023,10,8,32,0.0,2,0
11,-2,42,1021,10,6,32,0.0,5,1
12,-2,45,1016,10,8,26,0.0,1,0
10,-4,40,1016,21,8,35,0.0,2,0
11,-5,35,1016,10,6,26,0.0,4,0
13,-1,41,1011,8,8,45,0.0,3,1
12,3,59,1001,10,10,40,0.0,5,0
6,-2,53,1005,10,19,48,0.0,3,1
8,-2,53,1011,10,14,48,0.0,4,1
7,-3,50,1013,10,6,50,0.0,4,0
7,-3,50,1013,10,6,35,0.0,2,0
9,-1,52,1014,9,8,58,0.0,2,0
12,1,48,1017,10,8,32,0.0,4,0
14,1,43,1020,9,5,24,0.0,1,0
14,2,46,1019,10,8,55,0.0,1,0
14,2,45,1013,10,8,45,0.0,1,1
11,2,53,1012,10,8,40,0.0,4,0
10,-2,46,1017,10,6,29,0.0,1,0
12,2,49,1013,10,8,48,0.0,3,0
11,3,63,1005,10,16,50,0.0,4,0
8,1,64,1008,10,8,47,0.0,1,0
9,-2,47,1013,10,16,42,0.0,2,0
10,-1,51,1013,10,8,47,0.0,4,0
10,4,66,1007,10,10,58,0.0,5,0
9,4,73,1007,10,18,61,0.0,4,0
10,4,76,1011,10,18,48,0.0,5,0
7,3,70,1015,10,10,34,0.0,3,1
10,5,76,1014,10,5,32,0.0,4,1
12,4,69,1017,10,6,37,0.0,3,0
12,3,60,1023,10,6,69,0.0,2,1
12,2,51,1023,10,8,47,0.0,1,0
13,0,44,1022,8,6,35,0.0,4,0
14,-2,36,1020,30,8,29,0.0,2,1
16,1,39,1013,10,8,45,0.0,1,0
14,2,43,1008,10,13,53,0.0,1,0
10,3,60,1010,10,14,29,0.0,3,0
10,2,57,1014,10,10,47,0.0,4,0
16,2,43,1013,10,21,48,0.0,4,0
13,3,48,1017,10,13,52,0.0,1,0
13,6,61,1018,10,13,42,0.0,3,0
13,2,48,1022,10,16,52,0.0,2,1
16,2,44,1025,10,11,35,0.0,2,0
16,2,40,1023,10,6,29,0.0,2,0
18,3,39,1022,10,10,24,0.0,1,0
17,2,35,1023,10,13,39,0.0,1,0
20,3,36,1022,9,8,37,0.0,1,0
20,4,35,1019,10,8,40,0.0,2,0
20,4,35,1015,10,8,42,0.0,1,0
20,4,38,1015,10,13,61,0.0,3,1
18,10,70,1013,10,8,50,0.0,5,0
16,7,57,1012,10,10,50,0.0,2,0
16,7,58,1013,10,5,32,0.0,3,1
16,4,46,1013,10,8,45,0.0,2,1
16,2,40,1013,10,14,50,0.0,2,0
16,-1,37,1015,10,8,34,0.0,1,0
16,-1,31,1015,10,8,50,0.0,5,0
19,4,39,1015,10,16,58,0.0,1,1
17,1,35,1017,10,6,47,0.0,1,0
19,0,31,1017,8,8,37,0.0,5,1
22,4,33,1015,10,8,40,0.0,1,0
23,7,37,1014,10,8,47,0.0,4,0
22,6,37,1013,10,6,37,0.0,1,1
19,12,80,1015,9,16,93,0.0,4,1
18,9,67,1016,10,8,42,0.0,4,0
18,7,55,1017,10,11,45,0.0,2,0
17,7,54,1022,10,10,50,0.0,3,1
18,-1,34,1025,10,18,35,0.0,1,1
20,0,30,1024,10,11,39,0.0,1,0
20,3,33,1020,10,6,35,0.0,1,0
22,6,39,1015,10,8,47,0.0,3,1
22,7,41,1014,10,8,35,0.0,1,0
23,2,28,1016,10,10,39,0.0,1,1
23,1,26,1015,10,8,53,0.0,1,0
23,3,28,1015,10,8,32,0.0,1,0
23,5,32,1012,10,11,42,0.0,1,0
19,4,37,1009,10,21,53,0.0,2,0
17,7,57,1008,10,18,48,0.0,4,0
17,7,54,1012,10,19,47,0.0,3,0
16,7,55,1011,9,21,82,0.0,3,0
17,6,49,1017,10,14,48,0.0,2,1
21,7,40,1020,10,16,48,0.0,1,1
23,7,38,1022,10,8,45,0.0,3,0
26,6,30,1020,10,6,40,0.0,1,0
28,5,26,1019,9,6,50,0.0,3,0
27,11,36,1018,10,11,29,0.0,2,1
26,12,45,1018,10,13,27,0.0,2,1
23,14,59,1019,10,8,52,0.0,2,1
24,13,57,1020,10,5,35,0.0,1,0
27,12,42,1020,10,8,39,0.0,1,0
28,12,41,1020,10,8,39,0.0,1,0
26,12,43,1019,10,11,32,0.0,1,0
23,-2,22,1020,10,13,48,0.0,3,0
24,2,25,1019,8,10,45,0.0,5,0
26,3,23,1015,10,8,48,0.0,1,0
24,3,25,1012,10,16,63,0.0,1,0
22,7,34,1012,10,18,71,0.0,1,0
21,4,34,1015,10,14,53,0.0,1,1
22,2,27,1015,10,10,52,0.0,4,0
22,6,32,1015,10,10,52,0.0,1,1
24,8,36,1017,10,6,47,0.0,1,1
27,9,33,1019,10,10,42,0.0,1,0
28,9,33,1020,10,10,50,0.0,1,1
27,6,26,1018,10,14,58,0.0,1,0
27,6,26,1016,10,10,58,0.0,1,1
27,7,29,1014,10,16,58,0.0,1,1
23,5,27,1014,10,10,50,0.0,1,1
24,7,31,1013,10,8,48,0.0,4,0
24,5,32,1013,10,8,45,0.0,1,0
24,7,35,1016,10,14,42,0.0,1,1
27,8,32,1017,10,14,42,0.0,2,0
26,7,33,1017,10,13,52,0.0,1,0
27,5,26,1017,10,11,45,0.0,1,0
26,1,19,1016,10,10,50,0.0,5,1
26,3,22,1013,10,10,58,0.0,6,0
26,3,22,1013,10,13,64,0.0,1,0
23,2,25,1018,8,10,40,0.0,1,0
26,2,23,1020,10,11,55,0.0,1,1
23,4,28,1021,10,18,48,0.0,1,0
21,-1,26,1024,10,13,42,0.0,1,1
24,1,24,1021,18,8,35,0.0,3,0
24,5,27,1020,10,6,39,0.0,1,0
28,6,27,1015,10,13,63,0.0,1,1
29,3,20,1012,14,19,66,0.0,3,1
24,11,44,1015,10,27,76,0.0,3,0
23,6,33,1020,10,11,53,0.0,2,0
26,2,24,1023,10,10,48,0.0,4,1
28,5,27,1020,8,10,47,0.0,6,0
27,-1,17,1016,7,10,48,0.0,1,1
26,4,27,1019,15,8,55,0.0,1,0
26,-1,18,1019,19,13,55,0.0,1,0
26,2,22,1022,10,6,42,0.0,2,0
27,2,21,1019,10,11,47,0.0,1,0
23,8,38,1016,10,13,55,0.0,3,0
21,6,41,1016,10,6,34,0.0,4,1
24,3,24,1016,10,5,35,0.0,3,0
27,7,30,1017,9,6,45,0.0,5,1
27,6,27,1015,10,8,45,0.0,1,1
27,6,26,1016,10,10,61,0.0,1,0
26,6,30,1017,10,8,60,0.0,1,0
24,9,40,1015,10,8,55,0.0,2,0
24,11,48,1015,10,21,55,0.0,1,1
23,11,49,1018,10,11,45,0.0,2,1
24,11,48,1020,10,6,29,0.0,1,0
26,11,39,1020,10,6,47,0.0,1,1
27,9,32,1017,10,10,55,0.0,2,1
26,10,39,1017,10,8,39,0.0,1,0
27,7,31,1018,10,5,34,0.0,1,0
27,3,23,1019,10,6,48,0.0,1,0
28,6,24,1018,10,6,39,0.0,2,0
28,4,24,1018,10,6,48,0.0,1,1
27,4,25,1019,10,10,52,0.0,1,0
27,3,23,1020,10,8,45,0.0,6,0
27,3,22,1020,10,8,40,0.0,4,0
27,7,29,1019,10,8,47,0.0,1,1
27,4,23,1015,10,8,58,0.0,1,1
24,2,21,1011,10,13,58,0.0,1,1
24,6,30,1011,10,11,42,0.0,1,0
24,7,38,1016,10,8,45,0.0,1,1
26,4,26,1019,10,5,40,0.0,1,1
27,4,25,1017,10,6,26,0.0,1,0
27,11,40,1019,10,13,27,0.0,1,1
27,5,26,1018,10,6,29,0.0,1,1
28,7,27,1016,10,8,50,0.0,1,0
28,12,37,1016,10,13,55,0.0,1,1
24,7,34,1017,5,11,58,0.0,4,0
23,2,25,1017,31,8,47,0.0,4,0
24,8,33,1017,14,8,42,0.0,1,1
23,9,44,1020,10,18,47,0.0,2,1
27,12,42,1019,10,10,29,0.0,3,1
27,13,48,1019,10,10,40,0.0,1,1
26,13,48,1020,10,11,27,0.0,1,0
24,8,33,1020,10,8,35,0.0,1,1
24,7,34,1022,10,6,29,0.0,1,0
23,4,28,1019,10,6,45,0.0,2,1
23,8,38,1016,10,11,50,0.0,2,0
21,10,50,1017,10,6,29,0.0,2,0
19,6,43,1013,10,11,50,0.0,1,1
17,2,39,1012,10,18,40,0.0,1,0
14,5,53,1011,10,8,50,0.0,4,0
11,9,84,1012,10,6,48,0.0,4,0
14,9,76,1015,10,8,52,0.0,3,0
17,8,63,1021,8,8,42,0.0,3,1
17,6,52,1023,10,6,24,0.0,2,1
17,7,51,1024,10,8,34,0.0,2,0
19,7,47,1024,10,10,45,0.0,2,0
21,7,42,1024,10,8,39,0.0,2,0
20,7,45,1023,10,5,40,0.0,2,0
21,4,37,1021,9,6,55,0.0,5,0
20,6,41,1020,10,10,24,0.0,1,1
20,11,59,1021,9,6,39,0.0,2,1
19,9,61,1021,10,8,60,0.0,2,1
19,9,56,1019,10,10,26,0.0,5,0
18,13,80,1017,9,5,32,0.0,4,0
19,13,71,1019,9,5,32,0.0,2,1
18,10,62,1020,10,5,34,0.0,2,0
17,7,53,1019,4,5,29,0.0,2,1
18,6,47,1019,10,6,29,0.0,1,0
19,7,46,1018,8,6,42,0.0,3,0
21,7,44,1019,8,6,52,0.0,2,0
20,11,60,1018,9,8,55,0.0,3,1
17,14,81,1018,10,10,58,0.0,4,1
17,12,76,1020,10,3,24,0.0,2,0
18,10,62,1022,10,3,26,0.0,1,0
19,10,55,1022,10,6,60,0.0,2,0
19,8,54,1021,10,6,27,0.0,1,0
17,4,45,1021,10,8,39,0.0,2,0
17,4,45,1019,18,5,24,0.0,8,1
17,-5,27,1017,10,11,69,0.0,3,0
12,-8,25,1021,10,10,60,0.0,2,0
13,-6,32,1019,10,6,64,0.0,1,1
13,-6,31,1016,10,5,27,0.0,3,0
12,-1,42,1014,10,6,47,0.0,3,0
13,8,72,1004,10,10,47,0.0,5,1
11,8,82,1003,10,18,58,0.0,4,0
13,7,66,1005,10,24,74,0.0,3,0
13,7,65,1020,10,10,35,0.0,2,1
14,11,82,1023,9,5,39,0.0,2,1
16,12,82,1021,9,2,23,0.0,1,1
17,12,75,1020,10,5,26,0.0,1,1
17,11,73,1019,10,5,26,0.0,1,0
17,11,75,1021,10,5,29,0.0,6,0
17,10,70,1021,9,5,29,0.0,4,0
17,9,67,1023,10,5,45,0.0,6,0
17,10,68,1026,10,3,27,0.0,3,1
18,12,70,1022,10,6,53,0.0,1,1
14,4,51,1018,10,16,50,0.0,2,0
13,4,60,1015,8,8,61,0.0,6,0
13,4,56,1011,10,16,58,0.0,1,1
12,2,52,1013,10,19,55,0.0,3,1
13,6,62,1015,10,21,50,0.0,4,1
13,5,59,1015,10,21,74,0.0,2,0
12,1,50,1014,10,27,63,0.0,3,1
11,-1,45,1017,10,21,40,0.0,1,0
9,3,62,1018,10,13,52,0.0,1,0
12,6,67,1015,10,11,47,0.0,1,0
10,5,74,1017,13,5,37,0.0,5,1
10,5,73,1018,9,6,40,0.0,4,0
12,6,61,1018,10,10,40,0.0,5,0
13,9,79,1016,8,5,37,0.0,4,0
13,8,78,1016,10,5,52,0.0,2,0
12,6,68,1018,10,8,58,0.0,1,0
13,7,71,1023,10,6,45,0.0,1,0
12,6,72,1023,10,5,60,0.0,4,0
10,5,74,1025,30,5,52,0.0,4,1
10,6,78,1026,10,5,27,0.0,2,1
12,3,55,1028,10,11,50,0.0,4,1
8,2,72,1031,31,5,35,0.0,5,0
8,1,72,1028,10,5,47,0.0,6,0
7,2,74,1022,10,8,52,0.0,3,0
10,9,91,1021,6,6,32,0.0,6,0
9,6,80,1020,9,8,52,0.0,3,0
7,5,95,1020,5,6,53,0.0,5,1
7,4,79,1005,9,14,48,0.0,4,0
7,-1,60,1010,10,18,47,0.0,2,0
7,2,69,1020,10,14,55,0.0,3,0
10,9,92,1016,8,11,52,0.0,5,0
10,4,66,1015,10,19,48,0.0,3,0
8,3,73,1021,10,8,29,0.0,4,0
3,2,90,1021,8,3,37,0.0,3,1
8,6,90,1020,7,5,45,0.0,6,0
10,9,91,1019,9,8,45,0.0,6,0
9,8,85,1023,10,5,35,0.0,4,0
8,6,87,1027,8,5,45,0.0,5,1
8,4,87,1027,4,3,37,0.0,5,1
8,4,84,1021,6,5,24,0.0,4,1
7,3,95,1014,5,2,21,0.0,2,1
